,clmno,pol_year,region,pol_no,usage_type,coverage,ultloss,acc_year
25779,CLM2015100007143,2014,region_4,2014OD38868,private,PD,4618.476836767112,2015
25780,CLM2015100007147,2014,region_4,2014OD38870,private,PD,88.058666593777,2015
25781,CLM2015100007276,2014,region_4,2014OD38965,private,PD,5499.662272027658,2015
25782,CLM2015200002123,2014,region_4,2014OD39115,private,PD,2404.7406323836312,2015
25783,CLM2015100007478,2014,region_4,2014OD39118,private,PD,13489.189974048933,2015
25784,CLM2015100007683,2014,region_4,2014OD39280,private,PD,4804.482473199409,2015
25785,CLM2015200002169,2014,region_4,2014OD39280,private,PD,17810.125982872214,2015
25786,CLM2015100007745,2014,region_4,2014OD39330,private,PD,162.98035343887707,2015
25787,CLM2015200002191,2014,region_4,2014OD39330,private,PD,1227.860707548758,2015
25788,CLM2015100007760,2014,region_4,2014OD39345,private,PD,2462.417513717533,2015
25789,CLM2015100007769,2014,region_4,2014OD39350,private,PD,3014.699551677539,2015
25790,CLM2015100007795,2014,region_4,2014OD39376,private,PD,1759.592898929852,2015
25791,CLM2015100008023,2014,region_4,2014OD39531,private,PD,976.9325100083527,2015
25792,CLM2015100008067,2014,region_4,2014OD39573,private,PD,82.92414494758863,2015
25793,CLM2015100008160,2014,region_4,2014OD39652,private,PD,3053.125822381556,2015
25794,CLM2015100008213,2014,region_4,2014OD39695,private,PD,2747.2603424270787,2015
25795,CLM2015100008234,2014,region_4,2014OD39714,private,PD,5711.153829343454,2015
25796,CLM2015100008313,2014,region_4,2014OD39781,private,PD,78.95371173500547,2015
25797,CLM2015100008344,2014,region_4,2014OD39802,private,PD,2077.0130015762875,2015
25798,CLM2015100008614,2014,region_4,2014OD40019,private,PD,1168.8693174459247,2015
25799,CLM2015200002432,2014,region_4,2014OD40019,private,PD,5112.540412841195,2015
25800,CLM2015100008670,2014,region_4,2014OD40060,private,PD,3350.554104846427,2015
25801,CLM2015100008678,2014,region_4,2014OD40068,private,PD,2688.605322397574,2015
25802,CLM2015100008699,2014,region_4,2014OD40078,private,PD,2905.8305157791056,2015
25803,CLM2015100008783,2014,region_4,2014OD40153,private,PD,9504.344863108061,2015
25804,CLM2015200002569,2014,region_4,2014OD40426,private,PD,3767.549693597381,2015
25805,CLM2015100009194,2014,region_4,2014OD40494,private,PD,3983.052679366219,2015
25806,CLM2015300000566,2014,region_4,2014OD40494,private,PD,29225.856953155944,2015
25807,CLM2015100009255,2014,region_4,2014OD40532,private,PD,1179.328340329546,2015
25808,CLM2015100009278,2014,region_4,2014OD40545,private,PD,3251.0315945923435,2015
25809,CLM2015100009312,2014,region_4,2014OD40575,private,PD,1328.0191423948252,2015
25810,CLM2015300000580,2014,region_4,2014OD40575,private,PD,1028.9655033422343,2015
25811,CLM2015100009315,2014,region_4,2014OD40576,private,PD,2795.10752754718,2015
25812,CLM2015200002655,2014,region_4,2014OD40671,private,PD,1308.1609348689476,2015
25813,CLM2015100009424,2014,region_4,2014OD40677,private,PD,5295.935827199342,2015
25814,CLM2015100009550,2014,region_4,2014OD40779,private,PD,836.9607299372976,2015
25815,CLM2015100009605,2014,region_4,2014OD40826,private,PD,2260.6437128744847,2015
25816,CLM2015200002711,2014,region_4,2014OD40832,private,PD,1838.9346851706064,2015
25817,CLM2015100009716,2014,region_4,2014OD40914,private,PD,2686.3361933683123,2015
25818,CLM2015100009868,2014,region_4,2014OD41047,private,PD,1179.4785177869276,2015
25819,CLM2015100009910,2014,region_4,2014OD41078,private,PD,176.6737083142053,2015
25820,CLM2015100009963,2014,region_4,2014OD41118,private,PD,4531.5765457448,2015
25821,CLM2015200002871,2014,region_4,2014OD41281,private,PD,2322.9597063446204,2015
25822,CLM2015300000631,2014,region_4,2014OD41281,private,PD,1798.035345435469,2015
25823,CLM2015100010183,2014,region_4,2014OD41304,private,PD,7533.654222631279,2015
25824,CLM2015100010256,2014,region_4,2014OD41358,private,PD,6958.260556626698,2015
25825,CLM2015200002896,2014,region_4,2014OD41358,private,PD,423.43660553081213,2015
25826,CLM2015100010265,2014,region_4,2014OD41367,private,PD,356.9346557334247,2015
25827,CLM2015100010387,2014,region_4,2014OD41458,private,PD,4188.901838026642,2015
25828,CLM2015200002929,2014,region_4,2014OD41458,private,PD,3333.2520775279454,2015
25829,CLM2015100010510,2014,region_4,2014OD41570,private,PD,3945.9646652193583,2015
25830,CLM2015300000657,2014,region_4,2014OD41637,private,PD,4932.846061881485,2015
25831,CLM2015100010617,2014,region_4,2014OD41642,private,PD,152.1271928409375,2015
25832,CLM2015100010633,2014,region_4,2014OD41657,private,PD,205.35275870155675,2015
25833,CLM2015100010646,2014,region_4,2014OD41664,private,PD,5879.177871937269,2015
25834,CLM2015200003003,2014,region_4,2014OD41664,private,PD,19503.32977580897,2015
25835,CLM2015100010688,2014,region_4,2014OD41692,private,PD,4487.939753025744,2015
25836,CLM2015100010694,2014,region_4,2014OD41696,private,PD,16642.647603612502,2015
25837,CLM2015100010739,2014,region_4,2014OD41733,private,PD,5138.239219787461,2015
25838,CLM2015100010835,2014,region_4,2014OD41799,private,PD,3252.2627842611787,2015
25839,CLM2015100010877,2014,region_4,2014OD41837,private,PD,954.9858981822185,2015
25840,CLM2015100011020,2014,region_4,2014OD41941,private,PD,158.6494485035052,2015
25841,CLM2015100011091,2014,region_4,2014OD41989,private,PD,246.84658578771996,2015
25842,CLM2015100011102,2014,region_4,2014OD41993,private,PD,3415.8450058767453,2015
25843,CLM2015100011113,2014,region_4,2014OD42003,private,PD,4055.760087041015,2015
25844,CLM2015100011218,2014,region_4,2014OD42087,private,PD,1795.8398888239074,2015
25845,CLM2015100011281,2014,region_4,2014OD42132,private,PD,4887.987266290056,2015
25846,CLM2015100011304,2014,region_4,2014OD42150,private,PD,1239.9136021972975,2015
25847,CLM2015100011382,2014,region_4,2014OD42212,private,PD,215.91948878678366,2015
25848,CLM2015100011411,2014,region_4,2014OD42230,private,PD,11709.373341611343,2015
25849,CLM2015200003213,2014,region_4,2014OD42230,private,PD,2601.3408971340323,2015
25850,CLM2015100011444,2014,region_4,2014OD42251,private,PD,6393.121603068377,2015
25851,CLM2015200003226,2014,region_4,2014OD42251,private,PD,4250.669052272531,2015
25852,CLM2015100011510,2014,region_4,2014OD42305,private,PD,19281.922811208104,2015
25853,CLM2015200003284,2014,region_4,2014OD42382,private,PD,1494.7497198461203,2015
25854,CLM2015100011847,2014,region_4,2014OD42574,private,PD,20782.727828753694,2015
25855,CLM2015100011860,2014,region_4,2014OD42587,private,PD,921.2565375459367,2015
25856,CLM2015100011912,2014,region_4,2014OD42626,private,PD,3462.303503514582,2015
25857,CLM2015100011992,2014,region_4,2014OD42682,private,PD,3598.2214743478753,2015
25858,CLM2015100012040,2014,region_4,2014OD42716,private,PD,2698.2853606422686,2015
25859,CLM2015100012059,2014,region_4,2014OD42746,private,PD,1702.3194284611936,2015
25860,CLM2015200003404,2014,region_4,2014OD42746,private,PD,2269.3063368411645,2015
25861,CLM2015100012167,2014,region_4,2014OD42825,private,PD,998.4032642042893,2015
25862,CLM2015100012189,2014,region_4,2014OD42846,private,PD,6765.602506430483,2015
25863,CLM2015100012216,2014,region_4,2014OD42879,private,PD,2598.1464304790447,2015
25864,CLM2015300000767,2014,region_4,2014OD42902,private,PD,8915.620626632208,2015
25865,CLM2015100012337,2014,region_4,2014OD42971,private,PD,1241.6874969087162,2015
25866,CLM2015100012395,2014,region_4,2014OD43012,private,PD,3986.140539911923,2015
25867,CLM2015200003486,2014,region_4,2014OD43012,private,PD,3903.9091116532727,2015
25868,CLM2015100012421,2014,region_4,2014OD43029,private,PD,2760.402344188114,2015
25869,CLM2015100012453,2014,region_4,2014OD43049,private,PD,2500.786496327461,2015
25870,CLM2015100012474,2014,region_4,2014OD43068,private,PD,355.4796722420842,2015
25871,CLM2015100012569,2014,region_4,2014OD43139,private,PD,1639.0656430870392,2015
25872,CLM2015100012618,2014,region_4,2014OD43182,private,PD,5794.994095470502,2015
25873,CLM2015100012637,2014,region_4,2014OD43199,private,PD,5157.430662502587,2015
25874,CLM2015100012723,2014,region_4,2014OD43260,private,PD,1042.2816755756457,2015
25875,CLM2015100012784,2014,region_4,2014OD43314,private,PD,385.35602374095726,2015
25876,CLM2015200003592,2014,region_4,2014OD43314,private,PD,1334.5284758400376,2015
25877,CLM2015100012818,2014,region_4,2014OD43348,private,PD,4095.487414071095,2015
25878,CLM2015200003629,2014,region_4,2014OD43400,private,PD,1188.524607551381,2015
25879,CLM2015100012913,2014,region_4,2014OD43417,private,PD,743.7092945376701,2015
25880,CLM2015100013024,2014,region_4,2014OD43514,private,PD,1669.4394780453008,2015
25881,CLM2015100013150,2014,region_4,2014OD43597,private,PD,389.7047376685246,2015
25882,CLM2015100013166,2014,region_4,2014OD43607,private,PD,3610.077202695549,2015
25883,CLM2015100013183,2014,region_4,2014OD43620,private,PD,1225.0950958959977,2015
25884,CLM2015100013321,2014,region_4,2014OD43719,private,PD,4204.773221182493,2015
25885,CLM2015100013475,2014,region_4,2014OD43837,private,PD,1153.0410783419934,2015
25886,CLM2015100013533,2014,region_4,2014OD43885,private,PD,5032.884149836795,2015
25887,CLM2015100013651,2014,region_4,2014OD43969,private,PD,5824.871385964739,2015
25888,CLM2015100013669,2014,region_4,2014OD43981,private,PD,1691.537539924638,2015
25889,CLM2015200003850,2014,region_4,2014OD43981,private,PD,1615.778842052211,2015
25890,CLM2015200003876,2014,region_4,2014OD44026,private,PD,16.972991740501687,2015
25891,CLM2015100013888,2014,region_4,2014OD44142,private,PD,979.2920516734468,2015
25892,CLM2015300000868,2014,region_4,2014OD44142,private,PD,2632.997515325792,2015
25893,CLM2015200003960,2014,region_4,2014OD44227,private,PD,3478.361729765225,2015
25894,CLM2015100014007,2014,region_4,2014OD44232,private,PD,3055.640586488695,2015
25895,CLM2015200003961,2014,region_4,2014OD44232,private,PD,6397.430677695065,2015
25896,CLM2015100014015,2014,region_4,2014OD44239,private,PD,3044.1335915752325,2015
25897,CLM2015100014172,2014,region_4,2014OD44343,private,PD,1194.2947167334073,2015
25898,CLM2015100014217,2014,region_4,2014OD44377,private,PD,3762.53380560963,2015
25899,CLM2015100014227,2014,region_4,2014OD44386,private,PD,4783.248479388978,2015
25900,CLM2015100014240,2014,region_4,2014OD44397,private,PD,2311.95092320842,2015
25901,CLM2015100014295,2014,region_4,2014OD44444,private,PD,940.0200129482458,2015
25902,CLM2015100014338,2014,region_4,2014OD44480,private,PD,9610.850467032209,2015
25903,CLM2015200004075,2014,region_4,2014OD44536,private,PD,1338.933225534002,2015
25904,CLM2015100014436,2014,region_4,2014OD44555,private,PD,3733.769573110302,2015
25905,CLM2015100014553,2014,region_4,2014OD44635,private,PD,2943.9888843862113,2015
25906,CLM2015200004113,2014,region_4,2014OD44635,private,PD,2652.144291949554,2015
25907,CLM2015300000900,2014,region_4,2014OD44635,private,PD,1349.5348108274516,2015
25908,CLM2015100014555,2014,region_4,2014OD44641,private,PD,3110.8260386241054,2015
25909,CLM2015100014595,2014,region_4,2014OD44672,private,PD,8335.663882965138,2015
25910,CLM2015200004124,2014,region_4,2014OD44672,private,PD,3913.658316643347,2015
25911,CLM2015100014634,2014,region_4,2014OD44698,private,PD,2191.9698951402693,2015
25912,CLM2015200004144,2014,region_4,2014OD44733,private,PD,2208.8008838011756,2015
25913,CLM2015200004211,2014,region_4,2014OD44868,private,PD,5459.989357165745,2015
25914,CLM2015100014930,2014,region_4,2014OD44925,private,PD,2539.1229868124324,2015
25915,CLM2015100015011,2014,region_4,2014OD44989,private,PD,10634.29239257177,2015
25916,CLM2015100015032,2014,region_4,2014OD45008,private,PD,1996.7412410281074,2015
25917,CLM2015100015073,2014,region_4,2014OD45041,private,PD,527.5889250499487,2015
25918,CLM2015100015206,2014,region_4,2014OD45155,private,PD,6223.881552130745,2015
25919,CLM2015100015251,2014,region_4,2014OD45195,private,PD,106.21139545472303,2015
25920,CLM2015100015379,2014,region_4,2014OD45293,private,PD,1426.6493846322398,2015
25921,CLM2015100015392,2014,region_4,2014OD45303,private,PD,2431.754715790739,2015
25922,CLM2015100015478,2014,region_4,2014OD45371,private,PD,1025.6393030222791,2015
25923,CLM2015100015485,2014,region_4,2014OD45381,private,PD,4791.371781442475,2015
25924,CLM2015200004383,2014,region_4,2014OD45381,private,PD,19945.48237452734,2015
25925,CLM2015100015516,2014,region_4,2014OD45402,private,PD,6410.248897833943,2015
25926,CLM2015100015564,2014,region_4,2014OD45436,private,PD,3378.3317548416007,2015
25927,CLM2015200004410,2014,region_4,2014OD45436,private,PD,2237.480848206581,2015
25928,CLM2015200004438,2014,region_4,2014OD45524,private,PD,3771.3952822246056,2015
25929,CLM2015100015702,2014,region_4,2014OD45574,private,PD,4037.226609857548,2015
25930,CLM2015100015716,2014,region_4,2014OD45587,private,PD,690.278385095087,2015
25931,CLM2015100015720,2014,region_4,2014OD45591,private,PD,7438.583017074799,2015
25932,CLM2015100015733,2014,region_4,2014OD45599,private,PD,2059.623234753313,2015
25933,CLM2015100015753,2014,region_4,2014OD45612,private,PD,1659.6573527600299,2015
25934,CLM2015100015765,2014,region_4,2014OD45618,private,PD,3509.3290270729603,2015
25935,CLM2015200004471,2014,region_4,2014OD45618,private,PD,4847.86635038246,2015
25936,CLM2015100015933,2014,region_4,2014OD45746,private,PD,6671.6518734562105,2015
25937,CLM2015100016110,2014,region_4,2014OD45878,private,PD,19438.064370793792,2015
25938,CLM2015100016221,2014,region_4,2014OD45959,private,PD,3786.301805128658,2015
25939,CLM2015100016252,2014,region_4,2014OD45988,private,PD,1126.318803681355,2015
25940,CLM2015100016380,2014,region_4,2014OD46104,private,PD,1226.8724084847781,2015
25941,CLM2015100016390,2014,region_4,2014OD46113,private,PD,9601.650445898373,2015
25942,CLM2015300001024,2014,region_4,2014OD46180,private,PD,2437.48530332904,2015
25943,CLM2015100016496,2014,region_4,2014OD46203,private,PD,7747.575805814271,2015
25944,CLM2015100016600,2014,region_4,2014OD46288,private,PD,8810.02070184516,2015
25945,CLM2015100016657,2014,region_4,2014OD46330,private,PD,3379.9351488142747,2015
25946,CLM2015100016762,2014,region_4,2014OD46414,private,PD,3766.616597081586,2015
25947,CLM2015200004742,2014,region_4,2014OD46414,private,PD,698.5268420764472,2015
25948,CLM2015100016771,2014,region_4,2014OD46416,private,PD,1338.5222984628333,2015
25949,CLM2015100016874,2014,region_4,2014OD46495,private,PD,4368.176848597931,2015
25950,CLM2015100016886,2014,region_4,2014OD46504,private,PD,235.97189303316213,2015
25951,CLM2015200004772,2014,region_4,2014OD46504,private,PD,538.1136354762151,2015
25952,CLM2015100016889,2014,region_4,2014OD46510,private,PD,2227.558753303533,2015
25953,CLM2015100016897,2014,region_4,2014OD46520,private,PD,512.2596319022658,2015
25954,CLM2015100016936,2014,region_4,2014OD46544,private,PD,14116.790462796078,2015
25955,CLM2015300001056,2014,region_4,2014OD46600,private,PD,128.92515821978475,2015
25956,CLM2015100017027,2014,region_4,2014OD46607,private,PD,3588.5361525681906,2015
25957,CLM2015100017075,2014,region_4,2014OD46640,private,PD,1832.521638977095,2015
25958,CLM2015200004825,2014,region_4,2014OD46640,private,PD,1268.745385433857,2015
25959,CLM2015100017261,2014,region_4,2014OD46795,private,PD,2377.5941665921287,2015
25960,CLM2015200004875,2014,region_4,2014OD46795,private,PD,2592.2539822682857,2015
25961,CLM2015100017270,2014,region_4,2014OD46808,private,PD,253.13429744796215,2015
25962,CLM2015100017323,2014,region_4,2014OD46840,private,PD,1750.820216278889,2015
25963,CLM2015100017328,2014,region_4,2014OD46844,private,PD,3935.1436271584407,2015
25964,CLM2015200004895,2014,region_4,2014OD46844,private,PD,705.282368067914,2015
25965,CLM2015100017365,2014,region_4,2014OD46883,private,PD,301.66109314583593,2015
25966,CLM2015100017451,2014,region_4,2014OD46958,private,PD,980.9743748263536,2015
25967,CLM2015100017478,2014,region_4,2014OD46978,private,PD,110.23591889777413,2015
25968,CLM2015100017503,2014,region_4,2014OD47001,private,PD,6536.52769930427,2015
25969,CLM2015200004957,2014,region_4,2014OD47039,private,PD,908.4569153771417,2015
25970,CLM2015100017569,2014,region_4,2014OD47056,private,PD,3707.814624144563,2015
25971,CLM2015100017597,2014,region_4,2014OD47078,private,PD,512.5951716698219,2015
25972,CLM2015100017679,2014,region_4,2014OD47141,private,PD,2195.7275611412506,2015
25973,CLM2015200005012,2014,region_4,2014OD47243,private,PD,271.87606331469334,2015
25974,CLM2015100017940,2014,region_4,2014OD47355,private,PD,4486.717675417331,2015
25975,CLM2015100018112,2014,region_4,2014OD47498,private,PD,3299.70574057506,2015
25976,CLM2015200005098,2014,region_4,2014OD47498,private,PD,3571.026436172827,2015
25977,CLM2015100018311,2014,region_4,2014OD47658,private,PD,331.02879060183966,2015
25978,CLM2015100018395,2014,region_4,2014OD47725,private,PD,793.048464079774,2015
25979,CLM2015100018418,2014,region_4,2014OD47741,private,PD,253.07021092203755,2015
25980,CLM2015100018462,2014,region_4,2014OD47775,private,PD,489.5590196732097,2015
25981,CLM2015100018591,2014,region_4,2014OD47864,private,PD,451.2383731871036,2015
25982,CLM2015100018595,2014,region_4,2014OD47866,private,PD,2400.0622153358345,2015
25983,CLM2015100018673,2014,region_4,2014OD47925,private,PD,535.9368022583516,2015
25984,CLM2015200005241,2014,region_4,2014OD47968,private,PD,1597.1758632046196,2015
25985,CLM2015300001147,2014,region_4,2014OD47968,private,PD,7542.7807746656,2015
25986,CLM2015400000222,2014,region_4,2014OD47968,private,PD,1525.7621119897926,2015
25987,CLM2015100018823,2014,region_4,2014OD48047,private,PD,4862.167101245429,2015
25988,CLM2015200005292,2014,region_4,2014OD48066,private,PD,1057.9927103382822,2015
25989,CLM2015200005298,2014,region_4,2014OD48081,private,PD,47.350548247014466,2015
